id,allocation_id,role,quantity,expertise_level_id,avg_salary,created_at,last_updated_at
838,249,Frontend Developer,1,3,20000000,2020-03-31,2020-04-03
839,250,Project Manager,1,5,42000000,2020-05-05,2020-05-08
840,250,Blockchain Developer,3,5,40000000,2020-05-05,2020-05-08
841,250,Security Specialist,2,5,35000000,2020-05-05,2020-05-08
842,250,Frontend Developer,1,4,22000000,2020-05-05,2020-05-08
843,250,Legal Consultant,1,5,38000000,2020-05-05,2020-05-08
844,251,Project Manager,1,5,42000000,2020-06-10,2020-06-13
845,251,IoT Architect,1,6,48000000,2020-06-10,2020-06-13
846,251,IoT Engineer,3,5,38000000,2020-06-10,2020-06-13
847,251,City Planning Specialist,1,5,35000000,2020-06-10,2020-06-13
848,251,Backend Developer,2,4,25000000,2020-06-10,2020-06-13
849,252,Project Manager,1,4,38000000,2020-07-15,2020-07-18
850,252,Frontend Developer,3,4,22000000,2020-07-15,2020-07-18
851,252,Backend Developer,2,4,25000000,2020-07-15,2020-07-18
852,252,E-commerce Specialist,1,4,28000000,2020-07-15,2020-07-18
853,252,QA Engineer,1,3,18000000,2020-07-15,2020-07-18
854,253,Project Manager,1,4,38000000,2020-08-20,2020-08-23
855,253,Data Scientist,2,4,32000000,2020-08-20,2020-08-23
856,253,IoT Engineer,2,4,30000000,2020-08-20,2020-08-23
857,253,Backend Developer,1,4,25000000,2020-08-20,2020-08-23
858,253,QA Engineer,1,3,18000000,2020-08-20,2020-08-23
859,254,Project Manager,1,5,42000000,2020-09-25,2020-09-28
860,254,Identity Architect,1,6,48000000,2020-09-25,2020-09-28
861,254,Security Engineer,3,5,35000000,2020-09-25,2020-09-28
862,254,Backend Developer,1,4,25000000,2020-09-25,2020-09-28
863,254,Compliance Specialist,1,5,35000000,2020-09-25,2020-09-28
864,255,Project Manager,1,4,38000000,2020-10-31,2020-11-03
865,255,AI/ML Engineer,2,4,32000000,2020-10-31,2020-11-03
866,255,Backend Developer,2,4,25000000,2020-10-31,2020-11-03
867,255,Frontend Developer,1,3,20000000,2020-10-31,2020-11-03
868,255,QA Engineer,1,3,18000000,2020-10-31,2020-11-03
869,256,Project Manager,1,5,42000000,2020-12-05,2020-12-08
870,256,Backend Developer,3,4,25000000,2020-12-05,2020-12-08
871,256,Frontend Developer,2,4,22000000,2020-12-05,2020-12-08
872,256,Multi-tenant Specialist,1,5,35000000,2020-12-05,2020-12-08
873,256,Security Engineer,1,5,35000000,2020-12-05,2020-12-08
874,257,Project Manager,1,4,38000000,2021-01-10,2021-01-13
875,257,DR Specialist,2,5,35000000,2021-01-10,2021-01-13
876,257,Cloud Engineer,2,4,28000000,2021-01-10,2021-01-13
877,257,Backend Developer,1,4,25000000,2021-01-10,2021-01-13
878,257,QA Engineer,1,3,18000000,2021-01-10,2021-01-13
879,258,Project Manager,1,4,38000000,2021-02-15,2021-02-18
880,258,Blockchain Developer,3,4,32000000,2021-02-15,2021-02-18
881,258,Frontend Developer,1,3,20000000,2021-02-15,2021-02-18
882,258,Finance Specialist,1,4,28000000,2021-02-15,2021-02-18
883,258,QA Engineer,1,3,18000000,2021-02-15,2021-02-18
884,259,Project Manager,1,5,42000000,2021-03-20,2021-03-23
885,259,Edge Computing Engineer,3,5,38000000,2021-03-20,2021-03-23
886,259,Retail Specialist,1,4,28000000,2021-03-20,2021-03-23
887,259,Backend Developer,2,4,25000000,2021-03-20,2021-03-23
888,259,IoT Engineer,1,4,30000000,2021-03-20,2021-03-23
889,260,Project Manager,1,4,38000000,2021-04-25,2021-04-28
890,260,Observability Engineer,3,4,30000000,2021-04-25,2021-04-28
891,260,Backend Developer,2,4,25000000,2021-04-25,2021-04-28
892,260,DevOps Engineer,1,4,28000000,2021-04-25,2021-04-28
893,260,QA Engineer,1,3,18000000,2021-04-25,2021-04-28
894,261,Project Manager,1,4,38000000,2021-05-31,2021-06-03
895,261,Data Catalog Specialist,2,4,30000000,2021-05-31,2021-06-03
896,261,Data Engineer,2,4,32000000,2021-05-31,2021-06-03
897,261,Backend Developer,1,4,25000000,2021-05-31,2021-06-03
898,261,QA Engineer,1,3,18000000,2021-05-31,2021-06-03
899,262,Project Manager,1,4,38000000,2021-07-05,2021-07-08
900,262,Security Engineer,3,5,35000000,2021-07-05,2021-07-08
901,262,Cloud Specialist,1,4,28000000,2021-07-05,2021-07-08
902,262,Backend Developer,1,4,25000000,2021-07-05,2021-07-08
903,262,QA Engineer,1,3,18000000,2021-07-05,2021-07-08
904,263,Project Manager,1,4,38000000,2021-08-10,2021-08-12
905,263,NLP Engineer,2,4,32000000,2021-08-10,2021-08-12
906,263,Frontend Developer,2,4,22000000,2021-08-10,2021-08-12
907,263,Backend Developer,1,4,25000000,2021-08-10,2021-08-12
908,263,QA Engineer,1,3,18000000,2021-08-10,2021-08-12
909,264,Project Manager,1,4,38000000,2021-09-15,2021-09-18
910,264,Blockchain Developer,3,4,32000000,2021-09-15,2021-09-18
911,264,Content Specialist,1,3,20000000,2021-09-15,2021-09-18
912,264,Frontend Developer,1,3,20000000,2021-09-15,2021-09-18
913,264,QA Engineer,1,3,18000000,2021-09-15,2021-09-18
914,265,Project Manager,1,4,38000000,2021-10-20,2021-10-23
915,265,IoT Engineer,3,4,30000000,2021-10-20,2021-10-23
916,265,Energy Specialist,1,4,28000000,2021-10-20,2021-10-23
917,265,Backend Developer,1,4,25000000,2021-10-20,2021-10-23
918,265,Data Analyst,1,4,28000000,2021-10-20,2021-10-23
919,266,Project Manager,1,4,38000000,2021-11-25,2021-11-28
920,266,Frontend Developer,3,4,22000000,2021-11-25,2021-11-28
921,266,Backend Developer,2,4,25000000,2021-11-25,2021-11-28
922,266,E-commerce Specialist,1,4,28000000,2021-11-25,2021-11-28
923,266,QA Engineer,1,3,18000000,2021-11-25,2021-11-28
924,267,Project Manager,1,5,42000000,2020-01-31,2020-02-03
925,267,Data Governance Specialist,2,5,35000000,2020-01-31,2020-02-03
926,267,Data Engineer,2,4,32000000,2020-01-31,2020-02-03
927,267,Backend Developer,1,4,25000000,2020-01-31,2020-02-03
928,267,Compliance Officer,1,5,35000000,2020-01-31,2020-02-03
929,268,Project Manager,1,4,38000000,2020-03-07,2020-03-10
930,268,Network Security Engineer,3,5,35000000,2020-03-07,2020-03-10
931,268,Cloud Engineer,1,4,28000000,2020-03-07,2020-03-10
932,268,Backend Developer,1,4,25000000,2020-03-07,2020-03-10
933,268,QA Engineer,1,3,18000000,2020-03-07,2020-03-10
934,269,Project Manager,1,4,38000000,2020-04-13,2020-04-16
935,269,Fraud Detection Specialist,2,5,35000000,2020-04-13,2020-04-16
936,269,Data Scientist,2,4,32000000,2020-04-13,2020-04-16
937,269,Backend Developer,1,4,25000000,2020-04-13,2020-04-16
938,269,QA Engineer,1,3,18000000,2020-04-13,2020-04-16
939,270,Project Manager,1,5,42000000,2020-05-18,2020-05-21
940,270,Blockchain Developer,3,5,40000000,2020-05-18,2020-05-21
941,270,Environmental Specialist,1,5,35000000,2020-05-18,2020-05-21
942,270,Frontend Developer,1,4,22000000,2020-05-18,2020-05-21
943,270,Legal Consultant,1,5,38000000,2020-05-18,2020-05-21
944,271,Project Manager,1,4,38000000,2020-06-23,2020-06-26
945,271,IoT Engineer,3,4,30000000,2020-06-23,2020-06-26
946,271,Hydrology Specialist,1,4,28000000,2020-06-23,2020-06-26
947,271,Backend Developer,1,4,25000000,2020-06-23,2020-06-26
948,271,QA Engineer,1,3,18000000,2020-06-23,2020-06-26
949,272,Project Manager,1,4,38000000,2020-07-29,2020-08-01
950,272,Frontend Developer,3,4,22000000,2020-07-29,2020-08-01
951,272,Backend Developer,2,4,25000000,2020-07-29,2020-08-01
952,272,Performance Engineer,1,4,28000000,2020-07-29,2020-08-01
953,272,QA Engineer,1,3,18000000,2020-07-29,2020-08-01
954,273,Project Manager,1,4,38000000,2020-09-03,2020-09-06
955,273,BI Specialist,2,4,30000000,2020-09-03,2020-09-06
956,273,Data Engineer,2,4,32000000,2020-09-03,2020-09-06
957,273,Backend Developer,1,4,25000000,2020-09-03,2020-09-06
958,273,QA Engineer,1,3,18000000,2020-09-03,2020-09-06
959,274,Project Manager,1,5,42000000,2020-10-08,2020-10-11
960,274,Security Researcher,2,6,45000000,2020-10-08,2020-10-11
961,274,Security Engineer,2,5,35000000,2020-10-08,2020-10-11
962,274,Backend Developer,1,4,25000000,2020-10-08,2020-10-11
963,274,QA Engineer,1,3,18000000,2020-10-08,2020-10-11
964,275,Project Manager,1,4,38000000,2020-11-13,2020-11-16
965,275,AI Code Specialist,2,4,32000000,2020-11-13,2020-11-16
966,275,Backend Developer,2,4,25000000,2020-11-13,2020-11-16
967,275,Frontend Developer,1,3,20000000,2020-11-13,2020-11-16
968,275,QA Engineer,1,3,18000000,2020-11-13,2020-11-16
969,276,Project Manager,1,5,42000000,2020-12-18,2020-12-21
970,276,Database Architect,1,6,48000000,2020-12-18,2020-12-21
971,276,Backend Developer,3,4,25000000,2020-12-18,2020-12-21
972,276,DevOps Engineer,1,4,28000000,2020-12-18,2020-12-21
973,276,Security Engineer,1,5,35000000,2020-12-18,2020-12-21
974,277,Project Manager,1,4,38000000,2021-01-23,2021-01-26
975,277,Network Engineer,3,4,30000000,2021-01-23,2021-01-26
976,277,Cloud Specialist,1,4,28000000,2021-01-23,2021-01-26
977,277,Backend Developer,1,4,25000000,2021-01-23,2021-01-26
978,277,QA Engineer,1,3,18000000,2021-01-23,2021-01-26
979,278,Project Manager,1,4,38000000,2021-02-28,2021-03-03
980,278,Blockchain Developer,3,4,32000000,2021-02-28,2021-03-03
981,278,IP Specialist,1,4,28000000,2021-02-28,2021-03-03
982,278,Frontend Developer,1,3,20000000,2021-02-28,2021-03-03
983,278,QA Engineer,1,3,18000000,2021-02-28,2021-03-03
984,279,Project Manager,1,5,42000000,2021-04-05,2021-04-08
985,279,Automotive AI Engineer,3,5,38000000,2021-04-05,2021-04-08
986,279,IoT Engineer,2,4,30000000,2021-04-05,2021-04-08
987,279,Safety Engineer,1,5,35000000,2021-04-05,2021-04-08
988,279,Backend Developer,1,4,25000000,2021-04-05,2021-04-08
989,280,Project Manager,1,4,38000000,2021-05-10,2021-05-13
990,280,GraphQL Specialist,3,4,30000000,2021-05-10,2021-05-13
991,280,Backend Developer,2,4,25000000,2021-05-10,2021-05-13
992,280,DevOps Engineer,1,4,28000000,2021-05-10,2021-05-13
993,280,QA Engineer,1,3,18000000,2021-05-10,2021-05-13
994,281,Project Manager,1,4,38000000,2021-06-15,2021-06-18
995,281,Data Privacy Specialist,2,5,35000000,2021-06-15,2021-06-18
996,281,Data Engineer,2,4,32000000,2021-06-15,2021-06-18
997,281,Backend Developer,1,4,25000000,2021-06-15,2021-06-18
998,281,QA Engineer,1,3,18000000,2021-06-15,2021-06-18
999,282,Project Manager,1,4,38000000,2021-07-20,2021-07-23
1000,282,Security Automation Engineer,3,5,35000000,2021-07-20,2021-07-23
1001,282,Cloud Engineer,1,4,28000000,2021-07-20,2021-07-23
1002,282,Backend Developer,1,4,25000000,2021-07-20,2021-07-23
1003,282,QA Engineer,1,3,18000000,2021-07-20,2021-07-23
1004,283,Project Manager,1,4,38000000,2021-08-25,2021-08-28
1005,283,Computer Vision Engineer,2,4,32000000,2021-08-25,2021-08-28
1006,283,Frontend Developer,2,4,22000000,2021-08-25,2021-08-28
1007,283,Backend Developer,1,4,25000000,2021-08-25,2021-08-28
1008,283,QA Engineer,1,3,18000000,2021-08-25,2021-08-28
1009,284,Project Manager,1,5,42000000,2021-09-30,2021-10-03
1010,284,Blockchain Developer,3,5,40000000,2021-09-30,2021-10-03
1011,284,Healthcare Specialist,1,5,35000000,2021-09-30,2021-10-03
1012,284,Frontend Developer,1,4,22000000,2021-09-30,2021-10-03
1013,284,Legal Consultant,1,5,38000000,2021-09-30,2021-10-03
1014,285,Project Manager,1,4,38000000,2021-11-05,2021-11-08
1015,285,IoT Engineer,3,4,30000000,2021-11-05,2021-11-08
1016,285,Environmental Analyst,1,4,28000000,2021-11-05,2021-11-08
1017,285,Backend Developer,1,4,25000000,2021-11-05,2021-11-08
1018,285,Data Scientist,1,4,32000000,2021-11-05,2021-11-08
1019,286,Project Manager,1,4,38000000,2021-12-10,2021-12-13
1020,286,WebAssembly Developer,3,4,30000000,2021-12-10,2021-12-13
1021,286,Frontend Developer,2,4,22000000,2021-12-10,2021-12-13
1022,286,Backend Developer,1,4,25000000,2021-12-10,2021-12-13
1023,286,QA Engineer,1,3,18000000,2021-12-10,2021-12-13
1024,287,Project Manager,1,5,42000000,2020-02-10,2020-02-13
1025,287,Ethics Specialist,2,5,35000000,2020-02-10,2020-02-13
1026,287,Data Governance Officer,1,5,38000000,2020-02-10,2020-02-13
1027,287,Backend Developer,1,4,25000000,2020-02-10,2020-02-13
1028,287,Legal Consultant,1,5,35000000,2020-02-10,2020-02-13
1029,288,Project Manager,1,4,38000000,2020-03-17,2020-03-20
1030,288,FinOps Analyst,2,4,30000000,2020-03-17,2020-03-20
1031,288,Backend Developer,2,4,25000000,2020-03-17,2020-03-20
1032,288,Data Analyst,1,4,28000000,2020-03-17,2020-03-20
1033,288,QA Engineer,1,3,18000000,2020-03-17,2020-03-20
1034,289,Project Manager,1,4,38000000,2020-04-22,2020-04-25
1035,289,Social Media Analyst,2,4,28000000,2020-04-22,2020-04-25
1036,289,Data Scientist,2,4,32000000,2020-04-22,2020-04-25
1037,289,Backend Developer,1,4,25000000,2020-04-22,2020-04-25
1038,289,Frontend Developer,1,3,20000000,2020-04-22,2020-04-25
1039,290,Project Manager,1,5,42000000,2020-05-28,2020-05-31
1040,290,Blockchain Developer,3,5,40000000,2020-05-28,2020-05-31
1041,290,Real Estate Specialist,1,5,35000000,2020-05-28,2020-05-31
1042,290,Frontend Developer,1,4,22000000,2020-05-28,2020-05-31
1043,290,Legal Consultant,1,5,38000000,2020-05-28,2020-05-31
1044,291,Project Manager,1,4,38000000,2020-07-02,2020-07-05
1045,291,IoT Engineer,3,4,30000000,2020-07-02,2020-07-05
1046,291,Logistics Specialist,1,4,28000000,2020-07-02,2020-07-05
1047,291,Backend Developer,1,4,25000000,2020-07-02,2020-07-05
1048,291,QA Engineer,1,3,18000000,2020-07-02,2020-07-05
1049,292,Project Manager,1,4,38000000,2020-08-07,2020-08-10
1050,292,Frontend Developer,3,4,22000000,2020-08-07,2020-08-10
1051,292,Backend Developer,2,4,25000000,2020-08-07,2020-08-10
1052,292,Performance Engineer,1,4,28000000,2020-08-07,2020-08-10
1053,292,QA Engineer,1,3,18000000,2020-08-07,2020-08-10
1054,293,Project Manager,1,4,38000000,2020-09-12,2020-09-15
1055,293,Data Analyst,2,4,28000000,2020-09-12,2020-09-15
1056,293,Backend Developer,2,4,25000000,2020-09-12,2020-09-15
1057,293,BI Specialist,1,4,30000000,2020-09-12,2020-09-15
1058,293,QA Engineer,1,3,18000000,2020-09-12,2020-09-15
1059,294,Project Manager,1,5,42000000,2020-10-17,2020-10-20
1060,294,Security Assessor,3,5,35000000,2020-10-17,2020-10-20
1061,294,Cloud Engineer,1,4,28000000,2020-10-17,2020-10-20
1062,294,Backend Developer,1,4,25000000,2020-10-17,2020-10-20
1063,294,QA Engineer,1,3,18000000,2020-10-17,2020-10-20
1064,295,Project Manager,1,4,38000000,2020-11-22,2020-11-25
1065,295,NLP Engineer,2,4,32000000,2020-11-22,2020-11-25
1066,295,Frontend Developer,2,4,22000000,2020-11-22,2020-11-25
1067,295,Backend Developer,1,4,25000000,2020-11-22,2020-11-25
1068,295,QA Engineer,1,3,18000000,2020-11-22,2020-11-25
1069,296,Project Manager,1,5,42000000,2020-11-27,2020-11-30
1070,296,Event-Driven Architect,1,6,48000000,2020-11-27,2020-11-30
1071,296,Backend Developer,3,4,25000000,2020-11-27,2020-11-30
1072,296,DevOps Engineer,1,4,28000000,2020-11-27,2020-11-30
1073,296,Security Engineer,1,5,35000000,2020-11-27,2020-11-30
1074,297,Project Manager,1,4,38000000,2021-01-02,2021-01-05
1075,297,Network Engineer,3,4,30000000,2021-01-02,2021-01-05
1076,297,Cloud Specialist,1,4,28000000,2021-01-02,2021-01-05
1077,297,Backend Developer,1,4,25000000,2021-01-02,2021-01-05
1078,297,QA Engineer,1,3,18000000,2021-01-02,2021-01-05
1079,298,Project Manager,1,4,38000000,2021-02-07,2021-02-10
1080,298,Blockchain Developer,3,4,32000000,2021-02-07,2021-02-10
1081,298,Identity Specialist,1,4,28000000,2021-02-07,2021-02-10
1082,298,Frontend Developer,1,3,20000000,2021-02-07,2021-02-10
1083,298,QA Engineer,1,3,18000000,2021-02-07,2021-02-10
1084,299,Project Manager,1,5,42000000,2021-03-14,2021-03-17
1085,299,Edge Computing Engineer,3,5,38000000,2021-03-14,2021-03-17
1086,299,IoT Specialist,2,4,30000000,2021-03-14,2021-03-17
1087,299,Backend Developer,1,4,25000000,2021-03-14,2021-03-17
1088,299,Security Engineer,1,5,35000000,2021-03-14,2021-03-17
1089,300,Project Manager,1,4,38000000,2021-04-19,2021-04-22
1090,300,Serverless Developer,3,4,30000000,2021-04-19,2021-04-22
1091,300,Backend Developer,2,4,25000000,2021-04-19,2021-04-22
1092,300,DevOps Engineer,1,4,28000000,2021-04-19,2021-04-22
1093,300,QA Engineer,1,3,18000000,2021-04-19,2021-04-22
1094,301,Project Manager,1,5,45000000,2022-01-05,2022-01-07
1095,301,Cloud Architect,1,7,55000000,2022-01-05,2022-01-07
1096,301,DevOps Engineer,3,4,25000000,2022-01-05,2022-01-07
1097,301,Backend Developer,2,4,22000000,2022-01-05,2022-01-07
1098,301,Database Administrator,2,4,23000000,2022-01-05,2022-01-07
1099,301,Security Engineer,1,5,35000000,2022-01-05,2022-01-07
1100,301,QA Engineer,2,3,15000000,2022-01-05,2022-01-07
1101,302,Project Manager,1,4,35000000,2022-01-25,2022-01-28
1102,302,Data Analyst,2,3,18000000,2022-01-25,2022-01-28
1103,302,Backend Developer,1,3,16000000,2022-01-25,2022-01-28
1104,302,Frontend Developer,1,3,15000000,2022-01-25,2022-01-28
1105,302,QA Engineer,1,2,12000000,2022-01-25,2022-01-28
1106,303,Project Manager,1,5,42000000,2022-03-10,2022-03-12
1107,303,Backend Developer,3,4,24000000,2022-03-10,2022-03-12
1108,303,Security Specialist,1,5,38000000,2022-03-10,2022-03-12
1109,303,Database Administrator,1,4,22000000,2022-03-10,2022-03-12
1110,303,QA Engineer,2,3,16000000,2022-03-10,2022-03-12
1111,304,Project Manager,1,4,32000000,2022-03-25,2022-03-28
1112,304,Frontend Developer,2,3,16000000,2022-03-25,2022-03-28
1113,304,Backend Developer,1,3,17000000,2022-03-25,2022-03-28
1114,304,UI/UX Designer,1,3,14000000,2022-03-25,2022-03-28
1115,304,QA Engineer,1,2,11000000,2022-03-25,2022-03-28
1116,305,Project Manager,1,5,44000000,2022-05-05,2022-05-08
1117,305,Security Engineer,2,5,36000000,2022-05-05,2022-05-08
1118,305,Network Engineer,2,4,26000000,2022-05-05,2022-05-08
1119,305,DevOps Engineer,1,4,24000000,2022-05-05,2022-05-08
1120,305,QA Engineer,1,3,15000000,2022-05-05,2022-05-08
1121,306,Project Manager,1,4,33000000,2022-05-25,2022-05-28
1122,306,Mobile Developer,2,3,19000000,2022-05-25,2022-05-28
1123,306,Frontend Developer,1,3,15000000,2022-05-25,2022-05-28
1124,306,QA Engineer,1,2,12000000,2022-05-25,2022-05-28
1125,307,Project Manager,1,5,46000000,2022-07-10,2022-07-12
1126,307,Data Engineer,3,4,28000000,2022-07-10,2022-07-12
1127,307,Data Architect,1,6,48000000,2022-07-10,2022-07-12
1128,307,DevOps Engineer,2,4,25000000,2022-07-10,2022-07-12
1129,307,QA Engineer,2,3,16000000,2022-07-10,2022-07-12
1130,308,Project Manager,1,4,34000000,2022-07-25,2022-07-28
1131,308,VR Developer,2,4,27000000,2022-07-25,2022-07-28
1132,308,3D Artist,1,3,20000000,2022-07-25,2022-07-28
1133,308,Backend Developer,1,3,17000000,2022-07-25,2022-07-28
1134,308,QA Engineer,1,2,13000000,2022-07-25,2022-07-28
1135,309,Project Manager,1,4,32000000,2022-09-05,2022-09-08
1136,309,Compliance Officer,1,4,30000000,2022-09-05,2022-09-08
1137,309,Backend Developer,1,3,16000000,2022-09-05,2022-09-08
1138,309,QA Engineer,1,2,11000000,2022-09-05,2022-09-08
1139,310,Project Manager,1,5,45000000,2022-09-25,2022-09-28
1140,310,Cloud Architect,2,6,52000000,2022-09-25,2022-09-28
1141,310,DevOps Engineer,3,4,26000000,2022-09-25,2022-09-28
1142,310,Security Engineer,1,5,37000000,2022-09-25,2022-09-28
1143,310,QA Engineer,2,3,17000000,2022-09-25,2022-09-28
1144,311,Project Manager,1,5,43000000,2022-11-10,2022-11-12
1145,311,Backend Developer,4,4,23000000,2022-11-10,2022-11-12
1146,311,DevOps Engineer,2,4,25000000,2022-11-10,2022-11-12
1147,311,Database Administrator,1,4,22000000,2022-11-10,2022-11-12
1148,311,QA Engineer,2,3,16000000,2022-11-10,2022-11-12
1149,312,Project Manager,1,5,44000000,2022-11-25,2022-11-28
1150,312,Microservices Architect,1,7,56000000,2022-11-25,2022-11-28
1151,312,Backend Developer,3,4,24000000,2022-11-25,2022-11-28
1152,312,DevOps Engineer,2,4,26000000,2022-11-25,2022-11-28
1153,312,QA Engineer,2,3,17000000,2022-11-25,2022-11-28
1154,313,Project Manager,1,4,35000000,2023-01-05,2023-01-07
1155,313,IoT Engineer,2,4,28000000,2023-01-05,2023-01-07
1156,313,Backend Developer,1,3,18000000,2023-01-05,2023-01-07
1157,313,Mobile Developer,1,3,19000000,2023-01-05,2023-01-07
1158,313,QA Engineer,1,2,13000000,2023-01-05,2023-01-07
1159,314,Project Manager,1,4,32000000,2023-01-25,2023-01-28
1160,314,AI Engineer,1,4,30000000,2023-01-25,2023-01-28
1161,314,Backend Developer,1,3,16000000,2023-01-25,2023-01-28
1162,314,Frontend Developer,1,2,14000000,2023-01-25,2023-01-28
1163,315,Project Manager,1,5,48000000,2023-03-10,2023-03-12
1164,315,Network Architect,1,7,58000000,2023-03-10,2023-03-12
1165,315,Network Engineer,3,4,29000000,2023-03-10,2023-03-12
1166,315,5G Specialist,2,5,42000000,2023-03-10,2023-03-12
1167,315,QA Engineer,2,3,18000000,2023-03-10,2023-03-12
1168,316,Project Manager,1,4,36000000,2023-03-25,2023-03-28
1169,316,Data Analyst,2,3,20000000,2023-03-25,2023-03-28
1170,316,Backend Developer,1,3,17000000,2023-03-25,2023-03-28
1171,316,BI Developer,1,4,25000000,2023-03-25,2023-03-28
1172,316,QA Engineer,1,2,14000000,2023-03-25,2023-03-28
1173,317,Project Manager,1,5,50000000,2023-05-05,2023-05-08
1174,317,ML Engineer,3,5,45000000,2023-05-05,2023-05-08
1175,317,Data Scientist,2,4,35000000,2023-05-05,2023-05-08
1176,317,DevOps Engineer,2,4,27000000,2023-05-05,2023-05-08
1177,317,QA Engineer,2,3,19000000,2023-05-05,2023-05-08
1178,318,Project Manager,1,4,37000000,2023-05-25,2023-05-28
1179,318,Fullstack Developer,3,3,20000000,2023-05-25,2023-05-28
1180,318,UI/UX Designer,1,3,16000000,2023-05-25,2023-05-28
1181,318,QA Engineer,1,2,15000000,2023-05-25,2023-05-28
1182,319,Project Manager,1,4,33000000,2023-07-10,2023-07-12
1183,319,Backend Developer,2,3,17000000,2023-07-10,2023-07-12
1184,319,Frontend Developer,1,3,15000000,2023-07-10,2023-07-12
1185,319,QA Engineer,1,2,12000000,2023-07-10,2023-07-12
1186,320,Project Manager,1,5,46000000,2023-07-25,2023-07-28
1187,320,Data Scientist,2,4,34000000,2023-07-25,2023-07-28
1188,320,ML Engineer,1,4,32000000,2023-07-25,2023-07-28
1189,320,Backend Developer,1,3,18000000,2023-07-25,2023-07-28
1190,320,QA Engineer,1,3,16000000,2023-07-25,2023-07-28
1191,321,Project Manager,1,4,34000000,2022-01-15,2022-01-18
1192,321,Compliance Specialist,1,5,38000000,2022-01-15,2022-01-18
1193,321,Backend Developer,2,3,17000000,2022-01-15,2022-01-18
1194,321,Security Engineer,1,4,28000000,2022-01-15,2022-01-18
1195,321,QA Engineer,1,2,13000000,2022-01-15,2022-01-18
1196,322,Project Manager,1,5,44000000,2022-02-10,2022-02-12
1197,322,DevOps Engineer,3,4,26000000,2022-02-10,2022-02-12
1198,322,Backend Developer,2,4,23000000,2022-02-10,2022-02-12
1199,322,Container Specialist,1,5,35000000,2022-02-10,2022-02-12
1200,322,QA Engineer,2,3,16000000,2022-02-10,2022-02-12
1201,323,Project Manager,1,4,35000000,2022-03-15,2022-03-18
1202,323,AR Developer,2,4,29000000,2022-03-15,2022-03-18
1203,323,3D Designer,1,3,21000000,2022-03-15,2022-03-18
1204,323,Backend Developer,1,3,18000000,2022-03-15,2022-03-18
1205,323,QA Engineer,1,2,14000000,2022-03-15,2022-03-18
1206,324,Project Manager,1,5,46000000,2022-04-10,2022-04-12
1207,324,Sustainability Engineer,1,4,30000000,2022-04-10,2022-04-12
1208,324,Data Analyst,2,3,19000000,2022-04-10,2022-04-12
1209,324,Backend Developer,1,3,17000000,2022-04-10,2022-04-12
1210,324,QA Engineer,1,2,15000000,2022-04-10,2022-04-12
1211,325,Project Manager,1,4,33000000,2022-05-15,2022-05-18
1212,325,Fullstack Developer,3,3,19000000,2022-05-15,2022-05-18
1213,325,UI/UX Designer,1,3,15000000,2022-05-15,2022-05-18
1214,325,QA Engineer,1,2,12000000,2022-05-15,2022-05-18
1215,326,Project Manager,1,5,47000000,2022-06-10,2022-06-12
1216,326,Data Scientist,2,4,33000000,2022-06-10,2022-06-12
1217,326,ML Engineer,1,4,31000000,2022-06-10,2022-06-12
1218,326,Backend Developer,1,3,18000000,2022-06-10,2022-06-12
1219,326,QA Engineer,1,3,16000000,2022-06-10,2022-06-12
1220,327,Project Manager,1,4,32000000,2022-07-15,2022-07-18
1221,327,Frontend Developer,2,3,16000000,2022-07-15,2022-07-18
1222,327,Backend Developer,1,3,17000000,2022-07-15,2022-07-18
1223,327,QA Engineer,1,2,11000000,2022-07-15,2022-07-18
1224,328,Project Manager,1,4,34000000,2022-08-10,2022-08-12
1225,328,Network Engineer,2,4,27000000,2022-08-10,2022-08-12
1226,328,System Administrator,1,3,20000000,2022-08-10,2022-08-12
1227,328,QA Engineer,1,2,13000000,2022-08-10,2022-08-12
1228,329,Project Manager,1,5,42000000,2022-09-05,2022-09-08
1229,329,Automation Engineer,2,4,28000000,2022-09-05,2022-09-08
1230,329,Backend Developer,1,3,17000000,2022-09-05,2022-09-08
1231,329,QA Engineer,1,3,15000000,2022-09-05,2022-09-08
1232,330,Project Manager,1,4,35000000,2022-09-30,2022-10-02
1233,330,Data Engineer,2,4,29000000,2022-09-30,2022-10-02
1234,330,Data Analyst,1,3,20000000,2022-09-30,2022-10-02
1235,330,QA Engineer,1,2,14000000,2022-09-30,2022-10-02
1236,331,Project Manager,1,5,48000000,2022-11-15,2022-11-18
1237,331,IoT Engineer,3,4,30000000,2022-11-15,2022-11-18
1238,331,Automation Specialist,2,4,28000000,2022-11-15,2022-11-18
1239,331,QA Engineer,2,3,17000000,2022-11-15,2022-11-18
1240,332,Project Manager,1,4,36000000,2022-12-05,2022-12-08
1241,332,Security Engineer,1,5,37000000,2022-12-05,2022-12-08
1242,332,Backend Developer,1,3,18000000,2022-12-05,2022-12-08
1243,332,QA Engineer,1,2,13000000,2022-12-05,2022-12-08
1244,333,Project Manager,1,5,46000000,2023-01-20,2023-01-22
1245,333,Fullstack Developer,4,4,24000000,2023-01-20,2023-01-22
1246,333,UI/UX Designer,1,3,16000000,2023-01-20,2023-01-22
1247,333,QA Engineer,2,3,17000000,2023-01-20,2023-01-22
1248,334,Project Manager,1,5,49000000,2023-02-10,2023-02-12
